,type,# terminal,# cells,fm_ind,t_ind,k,time
2316,graph,10,50,0008,0,12,21.277563095092773
2317,graph,10,50,0008,1,6,8.319636106491089
2318,graph,10,50,0008,1,7,7.598268508911133
2319,graph,10,50,0008,1,8,8.15380072593689
2320,graph,10,50,0008,1,9,8.497507333755493
2321,graph,10,50,0008,1,10,9.94795298576355
2322,graph,10,50,0008,1,11,6.995455265045166
2323,graph,10,50,0008,1,12,7.750948429107666
2324,graph,10,50,0008,2,6,24.60678195953369
2325,graph,10,50,0008,2,7,21.891113996505737
2326,graph,10,50,0008,2,8,19.21943235397339
2327,graph,10,50,0008,2,9,18.574937105178833
2328,graph,10,50,0008,2,10,19.869842529296875
2329,graph,10,50,0008,2,11,17.702820301055908
2330,graph,10,50,0008,2,12,19.858132123947144
2331,graph,10,50,0008,3,6,8.787024974822998
2332,graph,10,50,0008,3,7,9.431160688400269
2333,graph,10,50,0008,3,8,8.105952978134155
2334,graph,10,50,0008,3,9,9.22239351272583
2335,graph,10,50,0008,3,10,10.596738815307617
2336,graph,10,50,0008,3,11,10.733707904815674
2337,graph,10,50,0008,3,12,9.224615812301636
2338,graph,10,50,0008,4,6,57.00478720664978
2339,graph,10,50,0008,4,7,52.391966581344604
2340,graph,10,50,0008,4,8,41.07027459144592
2341,graph,10,50,0008,4,9,38.2488431930542
2342,graph,10,50,0008,4,10,34.9727246761322
2343,graph,10,50,0008,4,11,38.363627195358276
2344,graph,10,50,0008,4,12,37.985626220703125
2345,graph,10,50,0009,0,6,18.713481187820435
2346,graph,10,50,0009,0,7,20.38994002342224
2347,graph,10,50,0009,0,8,19.968944311141968
2348,graph,10,50,0009,0,9,19.52272319793701
2349,graph,10,50,0009,0,10,14.839726448059082
2350,graph,10,50,0009,0,11,15.398284196853638
2351,graph,10,50,0009,0,12,15.46994948387146
2352,graph,10,50,0009,1,6,7.804362058639526
2353,graph,10,50,0009,1,7,9.142743825912476
2354,graph,10,50,0009,1,8,8.770168781280518
2355,graph,10,50,0009,1,9,8.756232500076294
2356,graph,10,50,0009,1,10,8.52368974685669
2357,graph,10,50,0009,1,11,9.297369480133057
2358,graph,10,50,0009,1,12,7.461089134216309
2359,graph,10,50,0009,2,6,8.314298868179321
2360,graph,10,50,0009,2,7,8.388022661209106
2361,graph,10,50,0009,2,8,6.159658432006836
2362,graph,10,50,0009,2,9,6.263361930847168
2363,graph,10,50,0009,2,10,6.274762153625488
2364,graph,10,50,0009,2,11,5.66389012336731
2365,graph,10,50,0009,2,12,6.519816160202026
2366,graph,10,50,0009,3,6,22.520827054977417
2367,graph,10,50,0009,3,7,21.670381784439087
2368,graph,10,50,0009,3,8,24.629604816436768
2369,graph,10,50,0009,3,9,21.89755368232727
2370,graph,10,50,0009,3,10,20.501887559890747
2371,graph,10,50,0009,3,11,19.46994948387146
2372,graph,10,50,0009,3,12,20.88006281852722
2373,graph,10,50,0009,4,6,19.02335500717163
2374,graph,10,50,0009,4,7,17.877341747283936
2375,graph,10,50,0009,4,8,17.713202953338623
2376,graph,10,50,0009,4,9,20.230919361114502
2377,graph,10,50,0009,4,10,18.506035089492798
2378,graph,10,50,0009,4,11,19.108098030090332
2379,graph,10,50,0009,4,12,18.058677673339844
2380,graph,10,50,0010,0,6,15.858786582946777
2381,graph,10,50,0010,0,7,14.223734140396118
2382,graph,10,50,0010,0,8,16.086548328399658
2383,graph,10,50,0010,0,9,14.411147832870483
2384,graph,10,50,0010,0,10,17.048276662826538
2385,graph,10,50,0010,0,11,21.110069751739502
2386,graph,10,50,0010,0,12,17.874049186706543
2387,graph,10,50,0010,1,6,24.767958641052246
2388,graph,10,50,0010,1,7,26.050583124160767
2389,graph,10,50,0010,1,8,22.85610580444336
2390,graph,10,50,0010,1,9,21.469520807266235
2391,graph,10,50,0010,1,10,28.70403242111206
2392,graph,10,50,0010,1,11,23.52000856399536
2393,graph,10,50,0010,1,12,22.656180381774902
2394,graph,10,50,0010,2,6,13.27506422996521
2395,graph,10,50,0010,2,7,13.404233932495117
2396,graph,10,50,0010,2,8,14.345637559890747
2397,graph,10,50,0010,2,9,12.699454069137573
2398,graph,10,50,0010,2,10,13.800526142120361
2399,graph,10,50,0010,2,11,12.604223489761353
2400,graph,10,50,0010,2,12,12.907931804656982
2401,graph,10,50,0010,3,6,15.562971115112305
2402,graph,10,50,0010,3,7,15.268568754196167
2403,graph,10,50,0010,3,8,21.82643175125122
2404,graph,10,50,0010,3,9,15.435186862945557
2405,graph,10,50,0010,3,10,16.5242338180542
2406,graph,10,50,0010,3,11,17.317054510116577
2407,graph,10,50,0010,3,12,19.10699701309204
2408,graph,10,50,0010,4,6,10.736586093902588
2409,graph,10,50,0010,4,7,10.98164987564087
2410,graph,10,50,0010,4,8,9.682530879974365
2411,graph,10,50,0010,4,9,8.849762201309204
2412,graph,10,50,0010,4,10,9.056642293930054
2413,graph,10,50,0010,4,11,7.413557767868042
2414,graph,10,50,0010,4,12,7.908968687057495
2415,graph,10,50,0011,0,6,68.68109202384949
2416,graph,10,50,0011,0,7,82.8057210445404
2417,graph,10,50,0011,0,8,79.70320844650269
2418,graph,10,50,0011,0,9,127.37488508224487
2419,graph,10,50,0011,0,10,97.66826343536377
2420,graph,10,50,0011,0,11,45.4208664894104
2421,graph,10,50,0011,0,12,30.6125226020813
2422,graph,10,50,0011,1,6,20.813963890075684
2423,graph,10,50,0011,1,7,32.18718147277832
2424,graph,10,50,0011,1,8,30.359904527664185
2425,graph,10,50,0011,1,9,31.5495707988739
2426,graph,10,50,0011,1,10,27.349108934402466
2427,graph,10,50,0011,1,11,27.227638006210327
2428,graph,10,50,0011,1,12,25.318463802337646
2429,graph,10,50,0011,2,6,21.643150329589844
2430,graph,10,50,0011,2,7,19.938732862472534
2431,graph,10,50,0011,2,8,22.007627964019775
2432,graph,10,50,0011,2,9,15.361039638519287
2433,graph,10,50,0011,2,10,18.05036163330078
2434,graph,10,50,0011,2,11,17.667398691177368
2435,graph,10,50,0011,2,12,21.41232919692993
2436,graph,10,50,0011,3,6,17.46316146850586
2437,graph,10,50,0011,3,7,19.267045974731445
2438,graph,10,50,0011,3,8,18.775779485702515
2439,graph,10,50,0011,3,9,16.53040385246277
2440,graph,10,50,0011,3,10,17.987780332565308
2441,graph,10,50,0011,3,11,16.741018056869507
2442,graph,10,50,0011,3,12,16.11107087135315
2443,graph,10,50,0011,4,6,22.981982231140137
2444,graph,10,50,0011,4,7,36.355674028396606
2445,graph,10,50,0011,4,8,30.803247213363647
2446,graph,10,50,0011,4,9,21.37430167198181
2447,graph,10,50,0011,4,10,16.958698987960815
2448,graph,10,50,0011,4,11,17.99915075302124
2449,graph,10,50,0011,4,12,18.212655782699585
2450,graph,10,50,0017,0,6,29.72372817993164
2451,graph,10,50,0017,0,7,34.42548227310181
2452,graph,10,50,0017,0,8,26.963114261627197
2453,graph,10,50,0017,0,9,27.210604667663574
2454,graph,10,50,0017,0,10,21.923776149749756
2455,graph,10,50,0017,0,11,25.64684295654297
2456,graph,10,50,0017,0,12,25.32485318183899
2457,graph,10,50,0017,1,6,23.07558298110962
2458,graph,10,50,0017,1,7,19.63691210746765
2459,graph,10,50,0017,1,8,17.849435806274414
2460,graph,10,50,0017,1,9,17.481430053710938
2461,graph,10,50,0017,1,10,16.175905227661133
2462,graph,10,50,0017,1,11,16.02302122116089
2463,graph,10,50,0017,1,12,14.994131326675415
2464,graph,10,50,0017,2,6,11.506929397583008
2465,graph,10,50,0017,2,7,10.233641862869263
2466,graph,10,50,0017,2,8,10.776024341583252
2467,graph,10,50,0017,2,9,11.745259046554565
2468,graph,10,50,0017,2,10,10.610979080200195
2469,graph,10,50,0017,2,11,11.158703565597534
2470,graph,10,50,0017,2,12,9.121608257293701
2471,graph,10,50,0017,3,6,12.209154844284058
2472,graph,10,50,0017,3,7,12.09300184249878
2473,graph,10,50,0017,3,8,13.420504093170166
2474,graph,10,50,0017,3,9,14.355732679367065
2475,graph,10,50,0017,3,10,13.780043840408325
2476,graph,10,50,0017,3,11,12.677716255187988
2477,graph,10,50,0017,3,12,15.328714370727539
2478,graph,10,50,0017,4,6,44.81796145439148
2479,graph,10,50,0017,4,7,55.33186650276184
2480,graph,10,50,0017,4,8,38.0827054977417
2481,graph,10,50,0017,4,9,35.48569416999817
2482,graph,10,50,0017,4,10,214.15087008476254
2483,graph,10,50,0017,4,11,31.24678874015808
2484,graph,10,50,0017,4,12,32.614834785461426
2485,graph,10,50,0018,0,6,11.721614837646484
2486,graph,10,50,0018,0,7,11.47114372253418
2487,graph,10,50,0018,0,8,12.5267972946167
2488,graph,10,50,0018,0,9,14.348167657852173
2489,graph,10,50,0018,0,10,12.715725421905518
2490,graph,10,50,0018,0,11,10.13038182258606
2491,graph,10,50,0018,0,12,9.918173551559448
2492,graph,10,50,0018,1,6,36.92686748504639
2493,graph,10,50,0018,1,7,24.201351881027225
2494,graph,10,50,0018,1,8,21.583558797836304
2495,graph,10,50,0018,1,9,23.20828437805176
2496,graph,10,50,0018,1,10,18.814213037490845
2497,graph,10,50,0018,1,11,19.619371652603153
2498,graph,10,50,0018,1,12,20.25642228126526
2499,graph,10,50,0018,2,6,12.80800724029541
2500,graph,10,50,0018,2,7,14.245579719543457
2501,graph,10,50,0018,2,8,10.474350452423096
2502,graph,10,50,0018,2,9,10.7240469455719
2503,graph,10,50,0018,2,10,11.7132248878479
2504,graph,10,50,0018,2,11,13.54525876045227
2505,graph,10,50,0018,2,12,11.680622577667236
2506,graph,10,50,0018,3,6,19.645927667617798
2507,graph,10,50,0018,3,7,19.550384044647217
2508,graph,10,50,0018,3,8,17.409427165985107
2509,graph,10,50,0018,3,9,21.280377626419067
2510,graph,10,50,0018,3,10,18.833305597305298
2511,graph,10,50,0018,3,11,15.86650013923645
2512,graph,10,50,0018,3,12,16.51395297050476
2513,graph,10,50,0018,4,6,33.624069929122925
2514,graph,10,50,0018,4,7,39.42588758468628
2515,graph,10,50,0018,4,8,31.080698251724243
2516,graph,10,50,0018,4,9,31.344467401504513
2517,graph,10,50,0018,4,10,30.351569175720215
2518,graph,10,50,0018,4,11,29.108652591705322
2519,graph,10,50,0018,4,12,21.39199948310852
2520,graph,10,50,0019,0,6,12.070799589157104
2521,graph,10,50,0019,0,7,11.208955764770508
2522,graph,10,50,0019,0,8,11.329559087753296
2523,graph,10,50,0019,0,9,11.499349594116211
2524,graph,10,50,0019,0,10,11.133124589920044
2525,graph,10,50,0019,0,11,11.457414865493774
2526,graph,10,50,0019,0,12,10.9832022190094
2527,graph,10,50,0019,1,6,19.21238088607788
2528,graph,10,50,0019,1,7,18.300769805908203
2529,graph,10,50,0019,1,8,19.51456880569458
2530,graph,10,50,0019,1,9,21.235671043395996
2531,graph,10,50,0019,1,10,22.847631692886353
2532,graph,10,50,0019,1,11,20.16453742980957
2533,graph,10,50,0019,1,12,19.40359926223755
2534,graph,10,50,0019,2,6,10.484540462493896
2535,graph,10,50,0019,2,7,7.678344011306763
2536,graph,10,50,0019,2,8,8.301051378250122
2537,graph,10,50,0019,2,9,8.067513227462769
2538,graph,10,50,0019,2,10,9.293078422546387
2539,graph,10,50,0019,2,11,8.916301488876343
2540,graph,10,50,0019,2,12,8.362388134002686
2541,graph,10,50,0019,3,6,5.399960041046143
2542,graph,10,50,0019,3,7,5.225866794586182
2543,graph,10,50,0019,3,8,4.9862730503082275
2544,graph,10,50,0019,3,9,4.966587066650391
2545,graph,10,50,0019,3,10,5.371225357055664
2546,graph,10,50,0019,3,11,5.8447606563568115
2547,graph,10,50,0019,3,12,6.517709255218506
2548,graph,10,50,0019,4,6,40.550049781799316
2549,graph,10,50,0019,4,7,33.46295666694641
2550,graph,10,50,0019,4,8,29.03523349761963
2551,graph,10,50,0019,4,9,33.31842255592346
2552,graph,10,50,0019,4,10,31.224854230880737
2553,graph,10,50,0019,4,11,36.42043590545654
2554,graph,10,50,0019,4,12,35.928672075271606
2555,graph,10,50,0020,0,6,7.428479909896851
2556,graph,10,50,0020,0,7,8.128758192062378
2557,graph,10,50,0020,0,8,7.372087478637695
2558,graph,10,50,0020,0,9,7.0906312465667725
2559,graph,10,50,0020,0,10,9.38525938987732
2560,graph,10,50,0020,0,11,6.929388523101807
2561,graph,10,50,0020,0,12,6.780908107757568
2562,graph,10,50,0020,1,6,5.8286144733428955
2563,graph,10,50,0020,1,7,5.702788591384888
2564,graph,10,50,0020,1,8,5.408524990081787
2565,graph,10,50,0020,1,9,6.219075918197632
2566,graph,10,50,0020,1,10,6.162949085235596
2567,graph,10,50,0020,1,11,5.4181342124938965
2568,graph,10,50,0020,1,12,5.068942546844482
2569,graph,10,50,0020,2,6,12.698217153549194
2570,graph,10,50,0020,2,7,11.052553653717041
2571,graph,10,50,0020,2,8,11.680078268051147
2572,graph,10,50,0020,2,9,13.801855564117432
2573,graph,10,50,0020,2,10,14.381695747375488
2574,graph,10,50,0020,2,11,13.552165031433105
2575,graph,10,50,0020,2,12,12.813972473144531
2576,graph,10,50,0020,3,6,26.469345331192017
2577,graph,10,50,0020,3,7,22.666605710983276
2578,graph,10,50,0020,3,8,21.95528769493103
2579,graph,10,50,0020,3,9,22.588103771209717
2580,graph,10,50,0020,3,10,24.712475776672363
2581,graph,10,50,0020,3,11,22.140267372131348
2582,graph,10,50,0020,3,12,18.64388632774353
2583,graph,10,50,0020,4,6,19.930559396743774
2584,graph,10,50,0020,4,7,15.06118369102478
2585,graph,10,50,0020,4,8,17.587056636810303
2586,graph,10,50,0020,4,9,16.385546922683716
2587,graph,10,50,0020,4,10,15.539404153823853
2588,graph,10,50,0020,4,11,14.740262985229492
2589,graph,10,50,0020,4,12,15.903055906295776
2590,graph,10,50,0021,0,6,8.699808835983276
2591,graph,10,50,0021,0,7,8.712932825088501
2592,graph,10,50,0021,0,8,10.526362657546997
2593,graph,10,50,0021,0,9,10.543697595596313
2594,graph,10,50,0021,0,10,9.49128532409668
2595,graph,10,50,0021,0,11,8.25956416130066
2596,graph,10,50,0021,0,12,8.233649015426636
2597,graph,10,50,0021,1,6,6.2798192501068115
2598,graph,10,50,0021,1,7,5.978675842285156
2599,graph,10,50,0021,1,8,5.67019510269165
2600,graph,10,50,0021,1,9,5.491924285888672
2601,graph,10,50,0021,1,10,6.8930394649505615
2602,graph,10,50,0021,1,11,7.04637885093689
2603,graph,10,50,0021,1,12,5.698535442352295
2604,graph,10,50,0021,2,6,11.75495457649231
2605,graph,10,50,0021,2,7,12.392374277114868
2606,graph,10,50,0021,2,8,15.430555820465088
2607,graph,10,50,0021,2,9,10.66658091545105
2608,graph,10,50,0021,2,10,11.763492345809937
2609,graph,10,50,0021,2,11,10.327881574630737
2610,graph,10,50,0021,2,12,10.3071608543396
2611,graph,10,50,0021,3,6,11.012365341186523
2612,graph,10,50,0021,3,7,10.744245290756226
2613,graph,10,50,0021,3,8,9.305789232254028
2614,graph,10,50,0021,3,9,10.341311931610107
2615,graph,10,50,0021,3,10,8.981422662734985
2616,graph,10,50,0021,3,11,9.91209077835083
2617,graph,10,50,0021,3,12,9.70095419883728
2618,graph,10,50,0021,4,6,11.612565279006958
2619,graph,10,50,0021,4,7,11.238946199417114
2620,graph,10,50,0021,4,8,10.888978958129883
2621,graph,10,50,0021,4,9,11.703664302825928
2622,graph,10,50,0021,4,10,11.612672328948975
2623,graph,10,50,0021,4,11,12.065829753875732
2624,graph,10,50,0021,4,12,10.746154546737671
2625,graph,10,50,0022,0,6,14.378892660140991
2626,graph,10,50,0022,0,7,13.248778343200684
2627,graph,10,50,0022,0,8,13.280102014541626
2628,graph,10,50,0022,0,9,14.774863243103027
2629,graph,10,50,0022,0,10,14.16017484664917
2630,graph,10,50,0022,0,11,13.45768427848816
2631,graph,10,50,0022,0,12,14.464181423187256
2632,graph,10,50,0022,1,6,35.29373288154602
2633,graph,10,50,0022,1,7,29.225348472595215
2634,graph,10,50,0022,1,8,30.567670822143555
2635,graph,10,50,0022,1,9,26.962843418121338
2636,graph,10,50,0022,1,10,22.874879360198975
2637,graph,10,50,0022,1,11,24.58993911743164
2638,graph,10,50,0022,1,12,26.724855422973633
2639,graph,10,50,0022,2,6,36.68023896217346
2640,graph,10,50,0022,2,7,32.13738703727722
2641,graph,10,50,0022,2,8,25.992187738418583
2642,graph,10,50,0022,2,9,26.693069219589237
2643,graph,10,50,0022,2,10,28.676918745040897
2644,graph,10,50,0022,2,11,29.990924358367923
2645,graph,10,50,0022,2,12,31.25679445266724
2646,graph,10,50,0022,3,6,19.37606120109558
2647,graph,10,50,0022,3,7,14.727278947830202
2648,graph,10,50,0022,3,8,14.59591603279114
2649,graph,10,50,0022,3,9,13.895248889923097
2650,graph,10,50,0022,3,10,14.196279525756838
2651,graph,10,50,0022,3,11,14.668575763702394
2652,graph,10,50,0022,3,12,15.151442527770998
2653,graph,10,50,0022,4,6,7.469186782836914
2654,graph,10,50,0022,4,7,7.6293909549713135
2655,graph,10,50,0022,4,8,8.52645754814148
2656,graph,10,50,0022,4,9,6.578610181808472
2657,graph,10,50,0022,4,10,6.9084696769714355
2658,graph,10,50,0022,4,11,6.6815643310546875
2659,graph,10,50,0022,4,12,9.170753002166748
2660,graph,10,50,0023,0,6,10.871430158615112
2661,graph,10,50,0023,0,7,9.749646425247192
2662,graph,10,50,0023,0,8,9.524698257446289
2663,graph,10,50,0023,0,9,10.182928562164307
2664,graph,10,50,0023,0,10,9.042327880859375
2665,graph,10,50,0023,0,11,8.600970268249512
2666,graph,10,50,0023,0,12,8.559546947479248
2667,graph,10,50,0023,1,6,16.369757413864136
2668,graph,10,50,0023,1,7,17.630195379257202
2669,graph,10,50,0023,1,8,21.763922691345215
2670,graph,10,50,0023,1,9,18.46209979057312
2671,graph,10,50,0023,1,10,22.508666515350342
2672,graph,10,50,0023,1,11,19.99809241294861
2673,graph,10,50,0023,1,12,16.27006459236145
2674,graph,10,50,0023,2,6,16.832979202270508
2675,graph,10,50,0023,2,7,17.567079782485962
2676,graph,10,50,0023,2,8,17.961385250091553
2677,graph,10,50,0023,2,9,17.087839365005493
2678,graph,10,50,0023,2,10,15.04268741607666
2679,graph,10,50,0023,2,11,19.746797561645508
2680,graph,10,50,0023,2,12,21.030622959136963
2681,graph,10,50,0023,3,6,8.456980466842651
2682,graph,10,50,0023,3,7,7.75886869430542
2683,graph,10,50,0023,3,8,8.553218364715576
2684,graph,10,50,0023,3,9,8.170910358428955
2685,graph,10,50,0023,3,10,8.201894998550415
2686,graph,10,50,0023,3,11,7.261109828948975
2687,graph,10,50,0023,3,12,8.136666536331177
2688,graph,10,50,0023,4,6,48.696537256240845
2689,graph,10,50,0023,4,7,37.25871682167053
2690,graph,10,50,0023,4,8,35.79829478263855
2691,graph,10,50,0023,4,9,52.64565706253052
2692,graph,10,50,0023,4,10,35.87693667411804
2693,graph,10,50,0023,4,11,41.859575271606445
2694,graph,10,50,0023,4,12,33.710031270980835
2695,graph,10,50,0024,0,6,30.975974559783936
2696,graph,10,50,0024,0,7,26.820714950561523
2697,graph,10,50,0024,0,8,28.772570848464966
2698,graph,10,50,0024,0,9,29.514623880386353
2699,graph,10,50,0024,0,10,33.062052488327026
2700,graph,10,50,0024,0,11,31.117227792739868
2701,graph,10,50,0024,0,12,29.135155200958252
2702,graph,10,50,0024,1,6,20.77557635307312
2703,graph,10,50,0024,1,7,18.524142503738403
2704,graph,10,50,0024,1,8,19.740694999694824
2705,graph,10,50,0024,1,9,19.077768325805664
2706,graph,10,50,0024,1,10,17.905711889266968
2707,graph,10,50,0024,1,11,19.66643714904785
2708,graph,10,50,0024,1,12,20.295849561691284
2709,graph,10,50,0024,2,6,19.342207431793213
2710,graph,10,50,0024,2,7,14.944671392440796
2711,graph,10,50,0024,2,8,22.47658133506775
2712,graph,10,50,0024,2,9,23.20967936515808
2713,graph,10,50,0024,2,10,22.379127025604248
2714,graph,10,50,0024,2,11,18.92361307144165
2715,graph,10,50,0024,2,12,15.128861427307129
2716,graph,10,50,0024,3,6,42.73574185371399
2717,graph,10,50,0024,3,7,33.79726505279541
2718,graph,10,50,0024,3,8,24.762312650680542
2719,graph,10,50,0024,3,9,29.016542434692383
2720,graph,10,50,0024,3,10,34.262099266052246
2721,graph,10,50,0024,3,11,29.79579257965088
2722,graph,10,50,0024,3,12,28.574399948120117
2723,graph,10,50,0024,4,6,15.380887746810913
2724,graph,10,50,0024,4,7,14.239174604415894
2725,graph,10,50,0024,4,8,14.612626791000366
2726,graph,10,50,0024,4,9,14.91419506072998
2727,graph,10,50,0024,4,10,13.769732236862183
2728,graph,10,50,0024,4,11,13.53242015838623
2729,graph,10,50,0024,4,12,13.473522901535034
2730,graph,10,50,0025,0,6,13.658821105957031
2731,graph,10,50,0025,0,7,11.7540602684021
2732,graph,10,50,0025,0,8,12.515178442001343
2733,graph,10,50,0025,0,9,11.712632656097412
2734,graph,10,50,0025,0,10,13.480608940124512
2735,graph,10,50,0025,0,11,12.322040319442749
2736,graph,10,50,0025,0,12,12.047599792480469
2737,graph,10,50,0025,1,6,41.52109479904175
2738,graph,10,50,0025,1,7,34.7962121963501
2739,graph,10,50,0025,1,8,32.797019958496094
2740,graph,10,50,0025,1,9,29.92086410522461
2741,graph,10,50,0025,1,10,28.310312747955322
2742,graph,10,50,0025,1,11,35.78434896469116
2743,graph,10,50,0025,1,12,30.62043023109436
2744,graph,10,50,0025,2,6,22.13700556755066
2745,graph,10,50,0025,2,7,17.133677005767822
2746,graph,10,50,0025,2,8,16.321008920669556
2747,graph,10,50,0025,2,9,19.984005451202393
2748,graph,10,50,0025,2,10,17.892228364944458
2749,graph,10,50,0025,2,11,15.155340909957886
2750,graph,10,50,0025,2,12,17.80485725402832
2751,graph,10,50,0025,3,6,173.71489691734317
2752,graph,10,50,0025,3,7,82.84235715866089
2753,graph,10,50,0025,3,8,75.75498461723328
2754,graph,10,50,0025,3,9,141.16945338249207
2755,graph,10,50,0025,3,10,51.90783071517944
2756,graph,10,50,0025,3,11,46.847580909729004
2757,graph,10,50,0025,3,12,33.882596254348755
2758,graph,10,50,0025,4,6,49.283644437789924
2759,graph,10,50,0025,4,7,28.084442138671875
2760,graph,10,50,0025,4,8,36.628493785858154
2761,graph,10,50,0025,4,9,38.896321535110474
2762,graph,10,50,0025,4,10,37.318371295928955
